title,user_name,rating,review_date,review_text,reply_text
Bukalapak-JualBeliOnline,ludwig sby,Rated 5 stars out of five stars,"March 5, 2019",bagi hadiah nya dong PLEASE....,
Bukalapak-JualBeliOnline,Wahyu Kuncoro,Rated 5 stars out of five stars,"March 5, 2019",manttaaaaap,
Bukalapak-JualBeliOnline,annisa rahma,Rated 1 stars out of five stars,"March 5, 2019","Ikut program serbu hp Samsung 12rb, saldo udah berkurang. Pas gak kepilih, seharusnya saldo masuk lagi ke dompet. Ternyata sampe sekarang ga berhasil masuk, masih minus 12 rb. Pas mau buka fitur Buka Bantuan, eror mulu dan gak muncul tulisan sama sekali. Ini gimana ya? Reply: Loh koq bisa sudah dikembalikan? Darimana buktinya? Saldo saya gak nambah loh. Ini nomor invoice nya, silakan dicek dulu deh #BL1912AAO13RINV","PT Bukalapak.comMarch 5, 2019Mohon maaf atas ketidaknyamanannya Kak, terkait dana Refund yang belum kamu terima, yuk infokan detail kendala kamu dengan nomor tagihannya melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut."
Bukalapak-JualBeliOnline,Nino Wahyu,Rated 1 stars out of five stars,"March 5, 2019",kenapa uang di dompet jd berkurang? ikut yg 12rban katanya dibalikin utuh. dr 90ribu sekian tinggal 76 rb. gmn nih...,"PT Bukalapak.comMarch 6, 2019Mohon maaf atas ketidaknyamanannya Kak, Jika kami cek untuk tagihan tersebut dananya sudah dikembalikan ke BukaDompet kamu. Dapat kami infokan uang yang digunakan untuk menyerbu akan dikembalikan maks. 1x24 jam setelah pengumuman Penyerbu terpilih. Ditunggu perubahan review aplikasi Bukalapak ya. :)"
Bukalapak-JualBeliOnline,Widi agus,Rated 4 stars out of five stars,"March 5, 2019",good 👍,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"March 5, 2019","uang di buka dompet tidak bisa dipakai lagi, tidak bisa menghapus history pembelian","PT Bukalapak.comMarch 6, 2019Hi kak. Baik, terima kasih atas kritik dan saran yang kakak berikan, akan kami sampaikan ke tim terkait untuk menjadi evaluasi kedepan agar Bukalapak menjadi lebih baik lagi. Terimakasih atas penilaian kamu, kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,Bardhi MotovlogID,Rated 5 stars out of five stars,"March 5, 2019",pelayanan customer carenya sangat ramah dan memuaskan. dilayani dengan sopan. pengalaman uang saya tidak sengaja batal transaksi namun diselesaikan dengan baik dan bisa seutuhnya dikembalikan. thanks BL,
Bukalapak-JualBeliOnline,Widodo Triyuwono,Rated 1 stars out of five stars,"March 5, 2019","versi 4.36 sering nge lag min,lemoot,bagus versi desember 2018","PT Bukalapak.comMarch 6, 2019Mohon maaf atas ketidaknyamanannya Kak, untuk kendala performa aplikasi bisa terjadi dari beberapa faktor, antara lain kondisi sinyal dan pastikan juga melakukan clear cache di menu setting - apps, yuk infokan kendala detail kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut"
Bukalapak-JualBeliOnline,Farhan Madani,Rated 5 stars out of five stars,"March 5, 2019","veryyy Good Thanks, PROUD TO BE INDONESIAN APPS",
Bukalapak-JualBeliOnline,Yosua Susanto,Rated 5 stars out of five stars,"March 5, 2019",nice apps,
Bukalapak-JualBeliOnline,Belbi Rattanto,Rated 5 stars out of five stars,"March 5, 2019",excellent,
Bukalapak-JualBeliOnline,Richard Wijaya,Rated 5 stars out of five stars,"March 5, 2019","sudah normal, thanks","PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,andre joenianto,Rated 5 stars out of five stars,"March 5, 2019",good,
Bukalapak-JualBeliOnline,Lukman Arifin,Rated 5 stars out of five stars,"March 5, 2019",buka aja dulu...,
Bukalapak-JualBeliOnline,Wanda Oktaria,Rated 5 stars out of five stars,"March 5, 2019",fast,
Bukalapak-JualBeliOnline,alief bintang,Rated 5 stars out of five stars,"March 5, 2019",keren,
Bukalapak-JualBeliOnline,Wisnu Surya Mahendra,Rated 5 stars out of five stars,"March 5, 2019",good,
Bukalapak-JualBeliOnline,Veronica Noviantari,Rated 2 stars out of five stars,"March 5, 2019","pertama kali menggunakan fasilitas pembayaran kartu kredit via bukalapak, tapi buat saya kecewa dan proses pengembalian dana meleset dari durasi waktu yang dijanjikan.","PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Affan Hanif,Rated 1 stars out of five stars,"March 5, 2019","kecewa sama Bukalapak resi otomatis konfirmasi barang otomotif kalo kaya gitu tukang tipu merajalela Jempol Kebawah Untuk Bukalapak Yang Sekarang 👎 Semoga Ketenaran Nya Berkurang Akan saya share pengalaman saya ke teman"" saya di medsos mau pun langsung","PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,hengki mr,Rated 4 stars out of five stars,"March 5, 2019",gampang digunakan,
Bukalapak-JualBeliOnline,Deki Rozaki,Rated 5 stars out of five stars,"March 5, 2019",kerennnnn,
Bukalapak-JualBeliOnline,fatio fd,Rated 5 stars out of five stars,"March 5, 2019",mantat,
Bukalapak-JualBeliOnline,Soma Dasay,Rated 5 stars out of five stars,"March 5, 2019",easy,
Bukalapak-JualBeliOnline,A Google user,Rated 4 stars out of five stars,"March 5, 2019",nice,
Bukalapak-JualBeliOnline,Sesylia Yusdiyanto,Rated 4 stars out of five stars,"March 5, 2019",Not bad......,
Bukalapak-JualBeliOnline,mahar hardi yudha,Rated 5 stars out of five stars,"March 5, 2019",sip,
Bukalapak-JualBeliOnline,vingki hardiyanti,Rated 4 stars out of five stars,"March 5, 2019","good and easy use, bayakin promi dan gratis ongkir hehhe",
Bukalapak-JualBeliOnline,William Natanael,Rated 5 stars out of five stars,"March 5, 2019",Great app! Helpful!,
Bukalapak-JualBeliOnline,Eri Epriyanto,Rated 1 stars out of five stars,"March 5, 2019",ckckck,
Bukalapak-JualBeliOnline,Menik Sriwulandari,Rated 5 stars out of five stars,"March 5, 2019",Good!,
Bukalapak-JualBeliOnline,Tandang Rahardjo,Rated 5 stars out of five stars,"March 5, 2019",great,
Bukalapak-JualBeliOnline,Adrinta Abdurrazzaq,Rated 5 stars out of five stars,"March 5, 2019",Mantaap aplikasi anak negeri,
Bukalapak-JualBeliOnline,Richard Allan,Rated 5 stars out of five stars,"March 5, 2019",Five star,
Bukalapak-JualBeliOnline,Andy Baho,Rated 5 stars out of five stars,"March 5, 2019",hebat,
Bukalapak-JualBeliOnline,taufik armand,Rated 5 stars out of five stars,"March 5, 2019",aplikasinya sangat membantu,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 5, 2019",good,
Bukalapak-JualBeliOnline,Nurdin Abduloh,Rated 5 stars out of five stars,"March 5, 2019",good,
Bukalapak-JualBeliOnline,solg ariexs,Rated 4 stars out of five stars,"March 5, 2019",nice market place,
Bukalapak-JualBeliOnline,Wayan Mudika,Rated 1 stars out of five stars,"March 5, 2019","Akun di blokir tanpa penjelasan yang pasti! saya sudah hubungi customer Bukalapak untuk klarifikasi apa kesalahan yang saya lakukan. cs bilang penyalahgunaan pemakaian kupon, terus ditanya lebih detail kupon yang mana, tidak bisa ngasih tahu. Saya pengguna aktif Bukalapak, sering belanja disana, beli saham, beli emas, top up bukadompet. Saldo bukadompet masih sekitar 200rb an, tapi sudah diblokir permanen dengan alasan yang ga jelas. Saran: kasih penjelasan yg lebih detail dan dokumen agar jelas","PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Nabil Achmad,Rated 5 stars out of five stars,"March 5, 2019","notifikasi chat ga ada sama sekali, masa di buka tau-tau banyak chat","PT Bukalapak.comMarch 6, 2019Hai kak, terkait hal tersebut, dipastikan pengaturan notifikasi kakak dalam kondisi aktif ya."
Bukalapak-JualBeliOnline,Yohanes Hart,Rated 3 stars out of five stars,"March 5, 2019",Semoga update yg terbaru bisa cepat akses nya...gak lemooott nge-load datanya..,"PT Bukalapak.comMarch 6, 2019Mohon maaf atas ketidaknyamanannya Kak, untuk kendala performa aplikasi bisa terjadi dari beberapa faktor, antara lain kondisi sinyal dan pastikan juga melakukan clear cache di menu setting - apps. Terima kasih atas kritik dan saran yang kakak berikan, ditunggu perubahan review aplikasi Bukalapak ya. :)"
Bukalapak-JualBeliOnline,Niko Nurcahyo,Rated 5 stars out of five stars,"March 5, 2019",bagusssss banget..... kreasi anak bangsa yg super sekali,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 5, 2019",Serbuuuuu,
Bukalapak-JualBeliOnline,jerry kiswoko,Rated 5 stars out of five stars,"March 5, 2019",good job,
Bukalapak-JualBeliOnline,Arief Darmawan,Rated 5 stars out of five stars,"March 5, 2019",top,
Bukalapak-JualBeliOnline,farida zahra,Rated 5 stars out of five stars,"March 5, 2019",good,
Bukalapak-JualBeliOnline,Gery Arland,Rated 4 stars out of five stars,"March 5, 2019",B aja,
Bukalapak-JualBeliOnline,bonifacius donny,Rated 1 stars out of five stars,"March 5, 2019",The CEO is not friendly,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 5, 2019",great,
Bukalapak-JualBeliOnline,Bram Brillianto,Rated 5 stars out of five stars,"March 5, 2019",Bagus,
Bukalapak-JualBeliOnline,irfan nur alfi,Rated 5 stars out of five stars,"March 5, 2019",good aplication,
Bukalapak-JualBeliOnline,Rachmad Agus Debdianto,Rated 5 stars out of five stars,"March 5, 2019",keren banget aplikasinya,
Bukalapak-JualBeliOnline,Priyanka Permata Putri,Rated 5 stars out of five stars,"March 5, 2019","Tampilannya keren, mudah digunakan, banyak promo, dan banyak lg manfaatnya",
Bukalapak-JualBeliOnline,Tsania Shauqi,Rated 5 stars out of five stars,"March 5, 2019",mantuul,
Bukalapak-JualBeliOnline,Edi Sulistyo,Rated 5 stars out of five stars,"March 5, 2019",keren,
Bukalapak-JualBeliOnline,Tyas Sulissetyo,Rated 5 stars out of five stars,"March 5, 2019",jual beli online yg banyak pilihannn..prosess mudah cepat akurat.komplain pun mudah.terimakasihh bukalapak,
Bukalapak-JualBeliOnline,Zaeni Muttaqin,Rated 1 stars out of five stars,"March 5, 2019",mengecewakan.... dana mengendap susah di cairkan.. kena biaya admin pula... cukup sampe disini saja.. maaf.. meski startup lokal kalo terus terusan merugikan pengguna tinggal tunggu tutupnya saja,"PT Bukalapak.comMarch 5, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Hanah Masitah,Rated 5 stars out of five stars,"March 5, 2019",Ok 👍,
Bukalapak-JualBeliOnline,Muhamad Luthfi Suryadinata,Rated 5 stars out of five stars,"March 5, 2019",awesome 😀😀😀😀,
Bukalapak-JualBeliOnline,A Google user,Rated 3 stars out of five stars,"March 5, 2019",tolong fungsi buka dompet dikembalikan seperti semula dan bisa dibuat top up juga agar lebih mudah. terima kasih,"PT Bukalapak.comMarch 6, 2019Hi kak. Baik, terima kasih atas kritik dan saran yang kakak berikan, akan kami sampaikan ke tim terkait untuk menjadi evaluasi kedepan agar Bukalapak menjadi lebih baik lagi. Terimakasih atas penilaian kamu, kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 5, 2019",bagus,
Bukalapak-JualBeliOnline,Ratna Nirwana Sari,Rated 1 stars out of five stars,"March 5, 2019","Bukalapak seenaknya menggagalkan cashback atas dasar FITNAH ada kesamaan data antara pembeli & penjual, padahal kami tidak saling kenal!!! CS berulang kali hanya menjawab begitu tanpa mengecek kembali atau menunjukkan buktinya! Apa kualitas bukalapak seperti ini dari CEO sampai bawahan??? Sudah ditulis formnya jg tdk ada tanggapan. Jgn percaya dgn respon yg tdk memberi solusi seperti ini.","PT Bukalapak.comMarch 5, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,David AFRIANDI,Rated 5 stars out of five stars,"March 5, 2019","Sejauh ini bagus, kwalitas jangan berkurang ga",
Bukalapak-JualBeliOnline,Mufni Alida,Rated 5 stars out of five stars,"March 5, 2019",Aplikasi yang sangat memudahkan masyrakat dan membantu UKM kecil,
Bukalapak-JualBeliOnline,Supiah Zihad,Rated 5 stars out of five stars,"March 5, 2019",mudah digunakan,
Bukalapak-JualBeliOnline,Abduh Daymu,Rated 5 stars out of five stars,"March 5, 2019",cashback paling gede yaa disini,
Bukalapak-JualBeliOnline,Tauhidin Ananda,Rated 1 stars out of five stars,"March 5, 2019",wooi...mo verifikasi email dah seminggu gagal terus. skrg mo daftar mrt via bukalapak jg ga bisa gara2 ga bisa verifikasi email...payah woi👎👎👎👎,"PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Rudy Hastomo,Rated 5 stars out of five stars,"March 5, 2019",easy,
Bukalapak-JualBeliOnline,Brader Gym,Rated 5 stars out of five stars,"March 5, 2019",nice,
Bukalapak-JualBeliOnline,Eka Kriswidiantoro,Rated 5 stars out of five stars,"March 5, 2019",nice app,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"March 5, 2019",Dana penjualan ditahan berhari2 sampai hampir seminggu. Hubungin buka bantuan lewat menu android sudah 24 jam tidak ada tanggapan. Selama itu kah untuk melakukan pengecekan. Padahal org jualan muterin modal. Kl modal ditahan gimana bs beli barang lg. CS TIDAK PUNYA TATA KRAMA LAGI LIVE CHAT MALAH DIPUTUS SEPIHAK. BAD EXPERIENCE Ckckckckkck.,"PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya"
Bukalapak-JualBeliOnline,Faisal Riza,Rated 5 stars out of five stars,"March 5, 2019",joss,
Bukalapak-JualBeliOnline,Della Diniyati,Rated 5 stars out of five stars,"March 5, 2019",very easy to use,
Bukalapak-JualBeliOnline,Kuro Yamagata,Rated 1 stars out of five stars,"March 5, 2019","Buat bayar tiket trial run mrt kgk bisa2, pas pencet lanjut pembayaran malah kelempar lg. lawak bener nih aplikasi","PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Precious Ananta,Rated 5 stars out of five stars,"March 5, 2019",bagus,
Bukalapak-JualBeliOnline,Anton Hilman,Rated 5 stars out of five stars,"March 5, 2019",best lah,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 5, 2019",good,
Bukalapak-JualBeliOnline,ferdian maykos,Rated 5 stars out of five stars,"March 5, 2019","Mudah , Aman , Lancar !!!!",
Bukalapak-JualBeliOnline,mohammad taufiq fahmi,Rated 5 stars out of five stars,"March 5, 2019",excellent,
Bukalapak-JualBeliOnline,Yunita Anggasari,Rated 5 stars out of five stars,"March 5, 2019",good!,
Bukalapak-JualBeliOnline,Safitri Aulia,Rated 5 stars out of five stars,"March 5, 2019",nice,
Bukalapak-JualBeliOnline,Mukhlis Irwan,Rated 5 stars out of five stars,"March 5, 2019",easy to buy,
Bukalapak-JualBeliOnline,Rois Wicaksono,Rated 5 stars out of five stars,"March 5, 2019",Sistem pembayaran aman,
Bukalapak-JualBeliOnline,rindy's vlog,Rated 5 stars out of five stars,"March 5, 2019",so many use for me,
Bukalapak-JualBeliOnline,Eka Pratama Noviandi,Rated 5 stars out of five stars,"March 5, 2019",Terus dukung dan memajukan UKM lokal dalam negeri 👍,
Bukalapak-JualBeliOnline,Faris Ksatrianto,Rated 3 stars out of five stars,"March 5, 2019","Saat memfollow suatu toko, akan muncul pop up ""memuat"", pop up ini muncul agak lama, lalu tdk ada yg terjadi","PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,HaKoSuKa GTR,Rated 1 stars out of five stars,"March 5, 2019","poor customer service!! saya sudah melakukan pembayaran dengan m-bca/virtual account tp status orderan masih menunggu pembayaran dan akhir nya orderan saya kadaluarsa! udah hubungi cs juga cuman di bales pake pesan template, trs guna nya cs apaa?? bot juga bisa kalo cuman ngirim pesan template!! memang nominal transaksi saya kecil (72rb) tp bagaimana kalo ini terjadi waktu saya belanja dengan nominal jutaan??! tai lah!","PT Bukalapak.comMarch 6, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Inge Erikasari,Rated 5 stars out of five stars,"March 5, 2019",goooodddddd,
Bukalapak-JualBeliOnline,ibe bhaskara,Rated 4 stars out of five stars,"March 5, 2019","Kelamaan batas pengiriman untuk si penjual, kalo 2hari wajar, ini 6hari,NGAPAIN??? blm waktu diekspedisi, tlg dipersingkat, misal 2hari ga kirim, ga niat jualan, udah slese cari penjual lain","PT Bukalapak.comJuly 17, 2017Hi, mohon maaf atas ketidaknyamanan yang kamu alami ya. Kami sangat senang jika kamu bisa menginformasikan lebih detail mengenai kendala yang kamu alami melalui channel yang sudah kami sediakan. Kamu bisa informasikan ke fitur ""BukaBantuan"", Twitter [at]Bukalapak_Care atau call center 1500350. Kami tunggu ya."
